Date,GOOGL,AMZN,WMT,XOM,BRK,JNJ,UPS,AAPL,LIN,AMT,NEE
20120803,320.98,234.97,74.55,87.55,85.58,69.12,75.76,21.99,105.78,73.07,70.87
20120802,314.68,230.81,74.05,85.88,84.08,68.45,75,21.71,103.07,72.19,70.2
20120801,316.65,232.09,73.62,86.91,84.62,69.38,75.15,21.67,103.98,71.56,70.58
20120731,316.79,233.3,74.43,86.85,84.84,69.22,75.61,21.81,103.76,72.31,70.9
20120730,316.46,236.09,74.98,87.56,85.23,69.45,76.23,21.25,105.41,72.11,71.42
20120727,317.79,237.32,74.52,87.45,85.2,69.52,76,20.9,106,72.33,71.09
20120726,306.98,220.01,73.67,86.52,84.67,68.74,74.87,20.53,104.48,71.03,70.72
20120725,304.29,217.05,72.08,85.24,84.04,67.53,74.27,20.53,102.94,69.26,68.82
20120724,304.08,223.04,72.14,84.58,83.7,67.35,74.34,21.46,104.81,69.14,69.25
20120723,308.05,226.01,71.85,85.21,83.59,68.11,77.95,21.57,106.28,69.94,69.95
20120720,305.71,228.29,72.25,85.95,83.83,68.63,78.45,21.58,107.53,70.92,70.49
20120719,296.82,226.17,71.53,86.21,84.63,69.53,79.97,21.94,109.12,70.52,70.3
20120718,290.66,217.47,72.85,86.21,84.98,69.37,80.21,21.65,108.65,70.1,70.5
20120717,288.64,216.93,73.1,85.73,85.19,69,79.33,21.68,108.62,73.03,69.46
20120716,287.74,216.01,72.98,85.05,83.98,68.45,79.17,21.68,107.1,72.28,69.53
20120713,288.54,218.39,73.18,85.47,84.48,68.61,79.44,21.61,107.36,72.15,69.33
20120712,285.52,215.36,72.31,84.12,83.54,67.71,78.59,21.39,105.86,71.09,68.42
20120711,285.87,218.37,72.26,84.38,84.09,67.9,78.88,21.59,107.36,70.2,68.37
20120710,291.13,219.5,72.11,83.11,83.05,67.88,78.58,21.72,107.66,69.9,68.53
20120709,293.29,225.05,71.76,83.65,83.39,67.78,79.2,21.92,109.05,71.82,67.86
20120706,293.27,225.05,71.36,84.8,82.54,67.64,79.37,21.64,109.01,70.79,68.3
20120705,298.25,227.06,71.08,85.57,83.22,67.78,79.91,21.78,109.78,71.22,68.41
20120703,294.2,229.53,70.75,86.28,83.78,68.04,79.47,21.41,109.62,71.43,68.57
20120702,290.52,229.32,69.35,85.34,83.65,68,78.69,21.16,108.34,71.5,68.84
20120629,290.32,228.35,69.72,85.57,83.33,67.56,78.76,20.86,108.73,69.91,68.81
20120628,282.43,221.31,68.3,83.1,82.34,66.94,77.11,20.32,105.34,69.68,67.93
20120627,284.93,225.62,68.59,83.2,81.98,66.84,76.79,20.52,104.13,69.63,67.76
20120626,282.61,225.61,68.58,82.4,81.33,66.42,76.36,20.43,104.41,68.55,67.02
20120625,280.62,220.07,68.18,81.24,80.47,66.5,76.44,20.38,104.04,67.36,66.91
20120622,286.02,222.16,67.3,82.11,81.87,66.63,77.71,20.79,105.36,67.86,66.62
20120621,282.88,220.58,67.7,82.11,81.19,66.39,77.1,20.63,104.88,67.13,66.61
20120620,289.03,223.02,68.52,84.97,82.46,67,78.17,20.92,107.36,68.47,67.2
20120619,291.05,224.03,67.81,84.48,82.98,66.72,78.16,20.98,108.15,68.99,67.84
20120618,285.7,222.66,68.12,83.11,82.15,66.3,77.79,20.92,105.92,68.62,68.2
20120615,282.53,218.35,67.75,83.22,82.57,66.01,77.53,20.5,105.58,67.76,67.77
20120614,279.8,214.45,67.63,82.13,81.72,65.45,77.37,20.41,104.53,67.2,67.51
20120613,280.82,214.73,67.07,80.63,80.59,64.45,76.27,20.43,104.67,66.22,67
20120612,282.82,216.42,67.72,81.26,81.26,63.08,76.19,20.58,106.55,66.39,66.9
20120611,284.53,216.5,67.53,80.27,80.28,62.12,75.83,20.4,104.94,65.64,66.68
20120608,290.51,218.48,68.22,80.84,81.36,62.98,76.63,20.73,105.91,66.3,66.94
20120607,289.39,218.8,65.87,80.69,80.66,62.8,75.47,20.42,104.67,65.34,66.25
20120606,290.57,217.64,65.93,80.18,80.68,62.8,74.98,20.41,104.19,65.79,65.66
20120605,285.48,213.21,65.5,77.6,79.12,62.21,72.8,20.1,102.09,64.09,65.15
20120604,289.58,214.57,65.99,77.83,79.04,62.34,72.99,20.15,103.98,63.09,64.73
20120601,285.77,208.22,65.55,77.92,79.02,61.78,73.25,20.04,103.51,63.15,64.59
20120531,290.71,212.91,65.82,78.63,79.36,62.43,74.94,20.63,106.24,64.88,65.34
20120530,294.4,209.23,65.44,79.79,78.83,62.21,74.61,20.68,106.26,65.19,65.17
20120529,297.46,214.75,65.68,81.93,79.82,62.59,75.51,20.44,109.39,66.31,65.64
20120525,296.05,212.89,65.31,82.08,79.25,62.51,74.94,20.08,107.87,65.75,65.33
20120524,302.12,215.24,65.07,82.61,79.8,63.1,75.18,20.19,108.78,65.85,65.03
20120523,305.03,217.28,64.58,82.04,79.75,63.27,75,20.38,108.35,65.18,64.94
20120522,300.69,215.33,63.73,81.95,79.65,63.52,74.76,19.89,107.68,65.07,65.61
20120521,307.35,218.11,63.04,82.04,79.8,63.47,74.64,20.05,108.38,65.51,65.2
20120518,300.49,213.85,62.43,81.47,78.91,63.35,74.03,18.94,105.11,64.42,65
20120517,311.83,218.36,61.68,81.91,79.87,63.55,74.81,18.93,105.87,64.8,65.05
20120516,314.77,224.06,59.19,82.17,80.59,63.71,75.92,19.5,109.37,66.82,65.56
20120515,305.85,224.39,59.35,81.79,80.21,63.61,76.08,19.76,110.01,67.77,65.64
20120514,302.29,222.93,59.07,82.12,80.53,63.93,76.21,19.94,110.4,67.2,65.7
20120511,302.91,227.68,59.42,83.1,81.6,64.34,76.43,20.24,111.68,67.62,65.17
20120510,307.13,226.69,59.19,82.84,81.78,64.57,76.61,20.38,111.75,67.54,65.09
20120509,304.87,222.98,59.03,83.31,81.43,64.28,77.15,20.33,112.27,67,64.15
20120508,306.69,223.9,59.05,84.02,82.22,64.98,77.66,20.29,114.37,67.75,64.2
20120507,304.07,225.16,59.19,84.48,82.47,64.8,77.8,20.34,114.73,67.25,64.14
20120504,298.77,223.99,58.7,84.57,80.94,64.74,77.73,20.19,114.72,66.44,63.57
20120503,305.81,229.45,58.99,85.65,81.26,65.34,78.07,20.78,116.18,67.05,63.6
20120502,303.92,230.25,59.01,86.2,81.13,65.33,78.42,20.93,116.44,65.92,63.79
20120501,302.51,230.04,59.07,87.04,81.46,65.22,78.47,20.79,116.19,65.43,63.79
20120430,302.72,231.9,58.91,86.34,80.45,65.1,78.14,20.86,115.7,65.58,64.35
20120427,307.79,226.85,59.03,86.08,80.56,64.84,78.44,21.54,116.47,65.1,64.54
20120426,308.03,195.99,58.95,86.07,80.4,64.75,78.25,21.7,115.33,64.86,64.43
20120425,305.16,194.42,57.36,86.85,79.94,64.43,79.65,21.79,113.77,64.74,64.41
20120424,300.93,190.33,57.77,86.31,79.79,63.77,79.46,20.01,112.43,63.53,63.9
20120423,299.09,188.24,59.54,85.69,78.8,63.37,79.03,20.42,112.67,63.13,63.34
20120420,298.32,189.98,62.45,85.3,78.9,63.71,80.27,20.46,113.69,64,63.46
20120419,299.94,191.1,61.75,85.28,79.28,63.03,79.86,20.98,113.82,63.85,62.72
20120418,304.02,191.07,62.06,85.75,79.74,63.26,80.49,21.73,113.98,64.1,62.8
20120417,305.08,188.39,61.87,85.45,80.76,64.22,80.3,21.78,114.25,64.36,63.02
20120416,303.33,185.5,60.58,84.01,79.67,63.98,79.56,20.72,112.95,63.72,62.72
20120413,312.6,188.46,59.77,82.95,78.82,63.54,79.56,21.62,112.03,63.16,62.08
20120412,325.82,190.69,60.14,83.6,80.06,64.15,79.42,22.24,113.62,63.81,62.52
20120411,318.29,187.97,59.8,82.7,79.05,64.13,78.79,22.36,111.37,63.09,62.4
20120410,313.73,186.98,59.93,82.17,78.7,64.2,78.33,22.44,109.65,61.62,62.25
20120409,315.73,191.87,60.13,83.88,79.76,64.92,79.19,22.72,112.35,62.3,62.63
20120405,316.47,194.39,60.67,84.82,80.91,65.34,80.18,22.63,113.94,63.41,62.88
20120404,317.88,193.99,60.26,84.98,81.05,65.39,79.86,22.3,113.73,62.65,62.44
20120403,321.62,199.66,60.65,85.83,81.54,65.88,80.52,22.48,114.78,63.24,61.96
20120402,323.77,198.05,61.36,87.07,81.84,66.21,80.67,22.09,115.04,64.01,61.83
20120330,320.93,202.51,61.2,86.73,81.15,65.96,80.72,21.41,114.64,63.02,61.08
20120329,324.52,204.61,60.82,86.08,81.35,65.54,79.85,21.78,114.38,62.38,60.6
20120328,328.2,201.16,61.19,85.86,81.78,65.62,80.04,22.06,113.74,62.26,60.45
20120327,323.82,205.44,61.09,86.62,81.76,65.4,80.39,21.95,114.56,62.1,60.96
20120326,324.98,202.87,61.2,87.03,82.34,65.17,80.57,21.68,113.99,62.27,60.93
20120323,321.61,195.04,60.75,85.55,81.38,64.55,79.71,21.29,112.17,61.75,60.4
20120322,323.34,192.4,60.65,85.33,80.93,64.46,80.28,21.41,110.86,61.98,60.29
20120321,320.3,191.73,60.56,86.01,81.21,64.76,80.51,21.52,111.72,62.44,60.31
20120320,317.05,192.33,60.6,86.6,81.45,64.96,80.39,21.64,110.78,62.93,60.2
20120319,317.3,185.52,60.74,86.99,81.48,65.21,81.11,21.47,111.18,63.85,60.03
20120316,312.82,185.05,60.84,86.44,81.07,65.12,78.41,20.91,110.72,63.34,60.16
20120315,310.87,184.43,61.23,86.09,81.34,65.07,78.94,20.91,110.48,63.17,60.25
20120314,308.29,182.26,61.08,86.02,80.71,65.08,78.24,21.06,110.46,62.96,60.06
20120313,309.19,184.59,61,86.86,80.76,65.33,78.37,20.29,111.13,61.9,60.91
20120312,302.87,183.39,60.68,85.55,79.54,65.1,77.69,19.71,110.01,62,60.77
20120309,300.42,184.32,60.08,84.3,79.41,64.74,77.16,19.47,109.68,62.22,60.01
20120308,303.86,187.64,59.77,84.83,78.87,64.85,76.72,19.36,109.95,62.44,59.76
20120307,303.69,183.77,59.86,85.83,78.82,64.3,76,18.95,108.16,62.18,59.75
20120306,302.77,181.09,58.97,85.86,78.47,64.35,75.61,18.94,107.46,62.18,59.53
20120305,307.42,180.26,59.4,87.01,79.17,64.91,76.32,19.04,108.42,62.89,59.84
20120302,310.93,179.3,59.01,86.33,78.29,64.77,76.54,19.47,109.7,62.59,59.8
20120301,311.5,180.04,58.82,86.83,78.78,64.83,76.89,19.45,109.8,63.04,59.81
20120229,309.42,179.69,59.08,86.5,78.45,65.08,76.99,19.37,109,62.58,59.51
20120228,309.49,183.8,58.93,87.14,79.44,65.18,76.86,19.12,109.68,62.27,60.48
20120227,304.95,178.53,58.46,87.23,80.25,64.45,76.77,18.78,109.91,63.1,60.82
20120224,305.25,179.13,58.79,87.34,80.04,64.46,76.5,18.66,109.89,64.16,60.77
20120223,303.35,178.89,58.54,87.02,79.37,65.1,76.64,18.44,110.05,63.91,60.21
20120222,304.26,180.58,58.6,86.92,78.93,65,75.9,18.32,109.67,63.26,60.18
20120221,307.3,182.26,60.07,86.57,79.63,65.04,76.4,18.39,110,62.99,60.41
20120217,302.61,182.5,62.48,85.62,79.42,64.99,76.76,17.93,110,62.5,60.22
20120216,303.55,179.93,62.04,85.41,78.91,64.92,76.76,17.94,108.97,62.56,60.43
20120215,303.07,184.47,61.76,84.12,78.07,64.65,76.73,17.77,107.66,63.55,59.97
20120214,305.18,191.3,62.22,84.67,78.92,64.61,77.11,18.2,107.27,64.38,60.38
20120213,306.4,191.59,61.79,84.42,79.44,64.68,77.16,17.95,107.18,64.01,60.04
20120210,303.25,185.54,61.9,83.8,78.79,64.6,76.69,17.62,107.16,63.29,60.36
20120209,306.03,184.98,61.96,84.88,79.2,64.89,76.57,17.61,108.23,63.79,60.29
20120208,305.22,185.48,61.62,85.32,79.66,65.24,76.92,17.02,108.33,63.85,60.35
20120207,303.68,184.19,61.69,86.34,79.88,65.26,77.29,16.74,108.49,63.37,60.18
20120206,304.84,183.14,61.88,85.75,79.85,65.19,76.92,16.57,108.33,63.13,59.97
20120203,298.45,187.68,62.03,84.92,80,65.64,76.7,16.42,108.02,63.37,60.21
20120202,292.84,181.72,61.94,83.53,78.73,65.59,76.38,16.25,105.69,63.23,60.11
20120201,290.7,179.46,62.18,83.97,78.66,65.69,76.78,16.29,106.71,63.35,59.95
20120131,290.34,194.44,61.36,83.74,78.37,65.91,75.65,16.3,106.2,63.51,59.85
20120130,289.12,192.15,61.3,85.49,78.69,65.71,76.15,16.18,106.39,62.86,59.93
20120127,290.27,195.37,60.71,85.83,79.42,65.56,76.04,15.97,105.79,63.01,59.92
20120126,284.32,193.32,60.97,86.77,79.66,65.7,75.84,15.88,106.45,62.15,59.67
20120125,285.02,187.8,61.47,87.22,79.85,65.22,75.62,15.95,106.07,62.97,60.05
20120124,290.75,187,61.39,87.18,78.48,65,75,15.01,109.1,62.47,59.19
20120123,293.04,186.09,60.91,87.47,79.15,65,75.13,15.26,109.61,61.81,59.36
20120120,293.28,190.93,61.01,87.49,79.91,65.27,75.42,15.01,109.32,61.51,59.31
20120119,320.09,194.45,60.61,87.03,79.59,65.19,75.31,15.28,110.67,62.2,58.79
20120118,316.76,189.44,60.01,86.45,78.92,65.28,74.93,15.33,111.08,62.42,59.5
20120117,314.59,181.66,59.85,85.69,77.97,65.12,74.2,15.17,109.83,61.83,59.15
20120113,312.8,178.42,59.54,84.88,77.77,65.26,74.16,14.99,108.54,62.32,59.12
20120112,315.12,175.93,59.5,84.74,78.5,65.23,74.74,15.05,109.53,62.45,59.39
20120111,313.28,178.9,59.4,85.08,78,65.13,74.61,15.09,107.72,62.25,59.21
20120110,311.87,179.34,59.04,85.72,77.42,65.2,74.19,15.12,107.58,61.31,59.25
20120109,311.53,178.56,59.18,85.5,76.29,64.93,73.45,15.06,106.92,60.42,58.99
20120106,325.32,182.61,59,85.12,76.39,64.83,73.48,15.09,107.96,60.25,58.92
20120105,329.82,177.61,59.42,85.76,76.93,65.4,73.12,14.93,107.91,60.35,59.55
20120104,334.46,177.51,59.71,86.02,76.8,65.48,73.84,14.77,108.99,59.66,58.8
20120103,333.03,179.03,60.33,86,77.68,65.88,74.16,14.69,107.85,58.81,58.95
20111230,323.26,173.1,59.76,84.76,76.3,65.58,73.19,14.46,106.9,60.01,60.88
20111229,321.51,173.86,59.99,85.27,76.9,65.88,73.53,14.47,107.14,60.59,61.08
20111228,320.16,173.89,59.73,84.18,76.52,65.45,72.73,14.38,106.04,60.07,60.67
20111227,320.43,176.27,59.83,85.28,77.23,66.02,73.49,14.52,107.29,60.7,60.77
20111223,316.88,177.28,59.99,85.22,77.74,65.98,73.47,14.4,106.59,60.44,60.25
20111222,315.15,179.03,59.19,84.29,76.89,65.18,73,14.23,105.73,59.99,59.72
20111221,313.21,174.35,59.39,83.12,76.22,64.96,72.47,14.16,105.15,59.39,59.68
20111220,315.49,182.52,59.19,82,76.1,64.52,72.56,14.14,105.52,59.8,58.74
20111219,311.22,179.33,57.78,79.53,74.04,63.53,70.8,13.65,103.06,57.18,57.55
20111216,313.28,181.26,58.27,80.16,75.13,64.3,71.76,13.61,103.77,59.14,57.87
20111215,310.07,181.26,57.95,80.03,74.9,64,71.55,13.53,103.28,58.8,57.91
20111214,309.33,180.21,57.65,79.44,75.52,63.18,70.64,13.58,101.88,57.99,57.17
20111213,313.12,180.51,57.6,80.53,75.86,63.36,71.05,13.89,102.12,58.13,57.38
20111212,313,189.52,58.09,80.05,76.27,63.51,71.84,13.99,102.34,58.15,56.99
20111209,314.01,193.03,58.32,81.34,77.61,64.53,72.45,14.06,103.53,58.59,57.48
20111208,308.32,190.48,57.98,79.87,76.94,63.78,72.02,13.95,102.82,57.82,56.62
20111207,312,195.32,58.51,81.08,78.72,64.45,73.31,13.9,103.9,59.3,57.08
20111206,312.19,191.99,58.78,80.82,78.15,63.49,71.8,13.96,102.44,59.24,56.78
20111205,313.13,196.24,58.34,80.45,78.11,63.36,71.95,14.04,101.81,59.13,56.51
20111202,310.48,196.03,58.09,79.79,77.44,63.47,71.07,13.92,100.46,59.08,55.76
20111201,307.18,197.13,58.61,79.79,77.81,64.45,71.13,13.85,100.85,58.6,55.58
20111130,299.99,192.29,58.9,80.44,78.76,64.72,71.75,13.65,102,59,55.44
20111129,291.75,188.39,58.17,76.93,75.13,62.78,68.41,13.33,96.81,57.74,54.4
20111128,294.38,194.15,57.25,75.84,75.48,62.37,68.24,13.43,97.2,56.55,53.55
20111125,281.77,182.4,56.89,73.9,72.89,61.27,66.46,12.98,93.51,55.72,52.57
20111123,285.33,188.99,56.64,74.58,72.75,61.99,66.9,13.11,93.95,55.42,52.38
20111122,290.28,192.34,56.85,76.03,74.36,62.9,68.04,13.45,95.34,56,53.46
20111121,290.75,189.25,56.66,76.91,74.32,62.94,68.22,13.18,95.94,55.9,54.7
20111118,297.73,197.14,57.23,77.9,75.37,63.85,69.14,13.39,97,56.76,55.53
20111117,300.73,204.52,56.73,77.86,74.3,63.94,68.93,13.48,96.73,56.93,55.38
20111116,306.03,211.99,56.68,78.25,74.67,64.4,69.31,13.74,98.45,57.17,55.6
20111115,308.58,217.83,57.46,79.09,75.93,64.99,70.57,13.89,100.83,58.41,55.65
20111114,306.8,218.93,58.89,78.96,75.86,64.91,70.25,13.55,101.39,57.36,55.27
20111111,304.47,217.39,59.2,79.72,76.97,65.25,70.78,13.74,101.49,58.18,55.82
20111110,297.83,210.79,58.13,78.7,75.99,64.12,69.88,13.76,99.84,56.63,55.29
20111109,300.77,211.22,58.05,77.39,75.4,63.53,68.99,14.12,98.3,57.18,54.88
20111108,306.47,217.99,59.32,79.76,78.16,64.86,71.55,14.51,102.2,58.36,56.45
20111107,304.46,217,57.94,79.35,77.1,64,70.46,14.28,101.03,58.33,56.03
20111104,298.36,216.48,57.5,78.52,77.24,64.12,69.99,14.29,100.46,57.92,56.44
20111103,299.04,218.29,57.42,78.86,78.82,64.34,70.56,14.4,101.89,57.42,57.61
20111102,292.69,215.62,56.86,77.37,77.49,63.64,69.35,14.19,100.46,56.7,56.2
20111101,289.61,212.11,56.23,75.94,75.52,63.38,68.6,14.16,98.53,56.92,55.35
20111031,296.61,213.51,56.72,78.09,77.86,64.39,70.24,14.46,101.67,55.1,56.4
20111028,300.36,217.32,57.15,81.48,79.96,65.6,71.49,14.46,105.27,56.32,57.04
20111027,299.62,206.78,57.81,81.88,80.49,65.5,71.55,14.45,105.58,56.79,57.8
20111026,293.44,198.4,57.37,81.07,78.02,64.49,69.38,14.31,104.32,55.63,56.03
20111025,291.86,227.15,56.71,79.44,75.74,63.69,69.35,14.21,101.65,55.95,55.2
20111024,298.5,237.61,56.78,80.17,77.24,64.73,70.87,14.49,103.6,57.24,55.84
20111021,295.53,234.78,56.92,80.13,77.45,63.78,70.06,14.03,103.5,56.34,55.87
20111020,292.12,233.61,56.37,78.71,75.87,62.53,69.2,14.12,101.55,55.05,55.08
20111019,290.63,231.53,56.25,78.43,74.11,62.64,68.82,14.24,100.73,54.99,54.75
20111018,295.54,243.88,55.89,78.89,75.07,64.42,69.25,15.08,103.07,55.67,54.83
20111017,291.49,242.33,54.78,77.47,72.89,63.79,68.01,15,100.91,55.07,54.69
20111014,296.13,246.71,55.46,78.11,74.75,64.72,68.96,15.07,102.65,55.83,54.86
20111013,279.77,236.15,55.02,76.37,74.05,64.23,68.09,14.59,101.04,55.15,54.59
20111012,274.52,236.81,55.2,77.16,74.71,64.33,68.56,14.36,101.62,55.43,54.68
20111011,271.85,235.48,54.72,76.27,73.41,63.96,67.95,14.3,100.86,55.27,54.77
20111010,268.84,231.32,54.81,76.28,74.11,64.43,67.86,13.89,101.96,55.92,55.1
20111007,257.81,224.74,53.7,73.56,71.7,63.13,66.26,13.21,98.09,54.93,54.2
20111006,257.6,221.51,52.75,73.89,73.63,62.81,66.52,13.48,98.73,55.59,53.76
20111005,252.59,219.5,52.65,73.95,73.23,62.35,65.57,13.51,98.29,55.06,53.02
20111004,251.19,212.5,52.88,72.83,73.17,62.17,64.06,13.3,94.95,54.01,53.01
20111003,248,211.98,51.96,71.15,70.06,62.08,62.22,13.38,91.74,52.86,52.87
20110930,257.77,216.23,51.9,72.63,71.04,63.69,63.15,13.62,93.48,53.8,54.02
20110929,264.01,222.44,51.93,73.88,72.71,63.9,64.67,13.95,95.41,53.59,54.52
20110928,264.68,229.71,51.31,72.07,70.78,63.25,63.15,14.18,94.21,53.96,53.84
20110927,269.93,224.21,52.03,72.91,72.07,63.82,64.01,14.26,96.52,54.58,54.56
20110926,266.2,229.85,51.83,71.72,72.09,62.69,63.21,14.4,95.08,53.5,54.38
20110923,263.01,223.61,50.8,69.31,66.37,61.59,62,14.44,92.91,52.29,53.81
20110922,260.58,223.23,50.28,69.24,66,61.92,62.17,14.35,93.46,52.3,53.35
20110921,269.86,231.87,51.32,71.97,67.22,63.13,64.34,14.72,97.06,54.1,54.81
20110920,273.58,233.25,52.29,74.01,69.72,64.22,66.21,14.77,101.51,55.15,55.67
20110919,273.6,241.69,52.45,73.7,69.66,64.14,65.8,14.7,100.09,55.21,54.75
20110916,273.6,239.3,52.65,74.55,71.55,64.59,66.59,14.3,100.81,54.9,55.28
20110915,271.54,226.78,52.51,74.01,70.83,64.4,66.18,14.03,99.97,54.86,54.34
20110914,266.29,222.57,52.2,72.64,69.41,63.73,66.16,13.9,98.21,54.16,53.85
20110913,265.02,219.53,51.59,71.65,68.85,63.61,64.67,13.74,95.78,52.9,53.59
20110912,265.32,216.56,51.82,71.84,69.24,63.59,63.87,13.57,94.39,52.3,54.12
20110909,262.68,211.39,51.36,71.01,67.77,63.64,64.22,13.48,94.72,52.38,53.6
20110908,267.74,217.26,52.21,72.82,69.41,64.95,64.9,13.72,97.03,53.41,54.66
20110907,267.27,219.9,52.42,73.65,70.7,65.43,64.99,13.71,98.39,53.5,55
20110906,261.34,216.18,51.68,71.15,68.37,64.64,64.35,13.56,96.38,53.05,55.05
20110902,262.67,210,52.03,72.14,69.37,64.07,65.61,13.36,96.6,53.14,55.63
20110901,266.51,212.54,52.65,73.49,71.37,65.33,66.67,13.61,98.19,54.26,56.72
20110831,270.74,215.23,53.19,74.02,73,65.8,67.39,13.74,98.49,53.86,56.72
20110830,270.61,210.92,52.82,73.91,72.26,65.77,67.23,13.93,98.23,53.2,56.44
20110829,269.8,206.53,53.19,74.12,72.6,65.86,66.73,13.93,97.33,52.24,56.29
20110826,263.69,199.27,52.9,72.64,69.84,64.28,64.7,13.7,94.39,51.86,55.41
20110825,260.27,192.03,52.7,71.77,68.99,64.55,63.66,13.35,92.47,50.51,55.21
20110824,261.9,193.73,53.37,73.54,70.75,65.53,64.82,13.44,92.45,51.5,56.04
20110823,259.66,193.55,53.21,73.66,69.59,64.97,63.84,13.34,91.77,50.76,55.12
20110822,249.33,177.54,52.19,70.18,67.8,63.29,62,12.73,88.93,48.91,54.13
20110819,245.7,178.93,52.3,69.8,68.33,63.14,61.7,12.72,90.16,48.83,54.29
20110818,252.68,182.52,51.79,70.94,69.56,63.16,62.28,13.07,93.43,48.35,54.59
20110817,266.83,195.93,51.55,74.16,72.38,64.26,65.08,13.59,98.4,50.85,55.05
20110816,269.76,197.68,51.92,73.5,71.78,64.36,65.2,13.59,98.74,51.03,54.69
20110815,278.88,202.95,49.98,74.29,72.54,64.59,65.88,13.69,99.66,51.48,54.74
20110812,282.16,202.3,49.75,72,71.52,63.36,65.2,13.46,98.6,50.2,52.69
20110811,281.34,198.36,49.73,71.58,71.74,63.44,64.72,13.35,97.22,49.35,52.45
20110810,274.77,194.13,48.41,68.03,67.6,60.2,61.99,12.99,92.38,47.37,50.19
20110809,286.98,205.09,50.82,71.64,72.93,62.2,64.1,13.36,94.43,49.2,51.94
20110808,273.27,193.7,48.92,70.19,66.65,61.12,62.4,12.61,91.36,46.35,50.17
20110805,289.8,202.7,50.85,74.82,71.25,62.71,65.69,13.34,96.34,49.98,52.81
20110804,289.04,201.48,50.1,73.84,70.99,61.84,65.23,13.48,97.7,51.01,52.49
20110803,300.88,209.96,51.28,77.72,74.01,63.41,67.26,14.02,101.9,53.67,54.03
20110802,296.49,211.7,51.68,77.84,73.37,63.43,66.28,13.89,100.57,50.5,54.24
20110801,303.68,221.32,52.62,79.6,74.93,64.41,67.62,14.17,102.51,52.5,55.41
